,index,date,time,tweet,language,parse,Category
2033,2033,26/02/2022,02:52:37,somethingbetterthansex fighting lot better sex therell nobody left sex standwithukriane standwithukraine ukraineinvasion stoprussia stopputin putinisawarcriminal,en,somethingbetterthansex fighting lot better sex therell nobody left sex standwithukriane standwithukraine ukraineinvasion stoprussia stopputin putinisawarcriminal,_
2034,2034,26/02/2022,02:52:31,hypocracy west worldwariii,en,hypocracy west worldwariii,_
2035,2035,26/02/2022,02:52:14,abcnews sort madman would give hos untrained civilians assault rifle encourage fight army outnumbers army double option stop simply joining madman,en,abcnews sort madman would give hos untrained civilians assault rifle encourage fight army outnumbers army double option stop simply joining madman,_
2036,2036,26/02/2022,02:51:33,photo real historians write official started ukrainewar ουκρανία,en,photo real historians write official started ukrainewar ουκρανία,_
2037,2037,26/02/2022,02:50:48,looking teacher told happen water,en,looking teacher told happen water,_
2038,2038,26/02/2022,02:50:29,play codm think youre soldier think changing clip codm changing real life start learning unalive drafting comes,en,play codm think youre soldier think changing clip codm changing real life start learning unalive drafting comes,_
2039,2039,26/02/2022,02:49:51,two different conflicts similar moment despair crowds tried push baby safety train kiev similar moment also took place afghanistan 2021 baby handed soldiers ukraina stopwar,en,two different conflicts similar moment despair crowds tried push baby safety train kiev similar moment also took place afghanistan 2021 baby handed soldiers ukraina stopwar,_
2040,2040,26/02/2022,02:49:31,preventing whole worst brutal could sparked invasion soil finland sweden,en,preventing whole worst brutal could sparked invasion soil finland sweden,_
2041,2041,26/02/2022,02:48:31,leaders trying convince people attacking rockets artillery aviation strikes people fools know lied standwithukriane propagandalive,en,leaders trying convince people attacking rockets artillery aviation strikes people fools know lied standwithukriane propagandalive,_
2042,2042,26/02/2022,02:47:40,naona chinese boys wanaenda put jogging pants ready,en,naona chinese boys wanaenda put jogging pants ready,_
2043,2043,26/02/2022,02:47:27,ukrainewar modidisasterforindia modisfailedforeignpolicy day3 stoprussianaggression listen careless modiji zoo_bear,en,ukrainewar modidisasterforindia modisfailedforeignpolicy day3 stoprussianaggression listen careless modiji zoo_bear,_
2044,2044,26/02/2022,02:47:25,misinterpretationyou know thing btw happened covid19 anyway 🧐😷 covid biden bidenisadisgrace corona covid_19 pandemic china northkorea iran americafirst usa israel istandwithisrael,en,misinterpretationyou know thing btw happened covid19 anyway 🧐😷 covid biden bidenisadisgrace corona covid_19 pandemic china northkorea iran americafirst usa israel istandwithisrael,_
2045,2045,26/02/2022,02:47:21,circumstances happening remind gazakashmirand syriatheir sobs peace separation individuals loved oneswomen widowedorphaning innocent childrenif dont end end unitednations,en,circumstances happening remind gazakashmirand syriatheir sobs peace separation individuals loved oneswomen widowedorphaning innocent childrenif dont end end unitednations,_
2046,2046,26/02/2022,02:47:21,time stone island wearers stand counted isnt,en,time stone island wearers stand counted isnt,_
2047,2047,26/02/2022,02:46:55,satans children ruled wealthy satanic psychotic elite via amazon worldwariii nuclearweapons kremlin,en,satans children ruled wealthy satanic psychotic elite via amazon worldwariii nuclearweapons kremlin,_
2048,2048,26/02/2022,02:46:20,putins lead nuclearwar 💥 💥,en,putins lead nuclearwar 💥 💥,_
2049,2049,26/02/2022,02:46:19,seo helps rank higher search results gain visibility online making potential customers likely click site boosting conversions sales watch👇 nft kisumu county governor mbelepamoja masculinitysaturday odmdeclaration,en,seo helps rank higher search results gain visibility online making potential customers likely click site boosting conversions sales watch👇 nft kisumu county governor mbelepamoja masculinitysaturday odmdeclaration,_
2050,2050,26/02/2022,02:46:19,stand position kashmir disputed territory deployed india ambassadors clear reply india modisfailedforeignpolicy dhangus1 bhagwasevak,en,stand position kashmir disputed territory deployed india ambassadors clear reply india modisfailedforeignpolicy dhangus1 bhagwasevak,_
2051,2051,26/02/2022,02:46:14,crazy live istandwithukraine,en,crazy live istandwithukraine,_
2052,2052,26/02/2022,02:46:00,unjust peace better cicero,en,unjust peace better cicero,_
2053,2053,26/02/2022,02:44:31,sad reality 🥲,en,sad reality 🥲,_
2054,2054,26/02/2022,02:43:17,people proud president ❤ putinisawarcriminal ukrainewar,en,people proud president ❤ putinisawarcriminal ukrainewar,_
2055,2055,26/02/2022,02:43:08,foolish inflammatory questions victoria derbyshire bbcbreakfast morning stop think saying stupid things implying helpful impose sanctions help ukrainians shouldnt declaring,en,foolish inflammatory questions victoria derbyshire bbcbreakfast morning stop think saying stupid things implying helpful impose sanctions help ukrainians shouldnt declaring,_
2056,2056,26/02/2022,02:42:50,usa biggest double faced pig worldwariii,en,usa biggest double faced pig worldwariii,_
2057,2057,26/02/2022,02:42:28,sanskaribulla jagat_janan star version warinukraine,en,sanskaribulla jagat_janan star version warinukraine,_
2058,2058,26/02/2022,02:41:41,paid indian media,en,paid indian media,_
2059,2059,26/02/2022,02:41:07,syria iraq afghanistan palestine kashmir remains silent hell feel pain feel worldwariii,en,syria iraq afghanistan palestine kashmir remains silent hell feel pain feel worldwariii,_
2060,2060,26/02/2022,02:40:41,wonder realizes making man legend ukrainewar stopputin stopwar stopthewar ukrainerussiaconflict,en,wonder realizes making man legend ukrainewar stopputin stopwar stopthewar ukrainerussiaconflict,_
2061,2061,26/02/2022,02:40:28,wish make assured money betting looking avoid losing guy contact +254799997857 coding fifa kuria 100daysofcode kisumu 10over10 jubileenisisi kasarani kyviv javascript,en,wish make assured money betting looking avoid losing guy contact +254799997857 coding fifa kuria 100daysofcode kisumu 10over10 jubileenisisi kasarani kyviv javascript,_
2062,2062,26/02/2022,02:40:14,goodmorning tchaikovsky nutcracker,en,goodmorning tchaikovsky nutcracker,_
2063,2063,26/02/2022,02:39:49,breaking update airindia flight 300 students takes romania reach mumbai 9pm ist safe evacuation indian ukrainecrisis ukrainerussiacrisis russiaukrainecrisis,en,breaking update airindia flight 300 students takes romania reach mumbai 9pm ist safe evacuation indian ukrainecrisis ukrainerussiacrisis russiaukrainecrisis,_
2064,2064,26/02/2022,02:39:12,determining easily effectively manage growing business begins selecting right tools starting right point sale pos watch👇 nft kisumu county governor kasarani mendy martha karua dynasties masculinitysaturday bomas kenya,en,determining easily effectively manage growing business begins selecting right tools starting right point sale pos watch👇 nft kisumu county governor kasarani mendy martha karua dynasties masculinitysaturday bomas kenya,_
2065,2065,26/02/2022,02:38:56,buy gold gold historic hedge uncertainty worldwariii kremlin,en,buy gold gold historic hedge uncertainty worldwariii kremlin,_
2066,2066,26/02/2022,02:38:27,lose taliban style chechen muslim standing shoulder shoulder muslims game changers dont respect take care end left regrets,en,lose taliban style chechen muslim standing shoulder shoulder muslims game changers dont respect take care end left regrets,_
2067,2067,26/02/2022,02:37:47,hope one underestimating russiaukrainecrisis covid19 look 2 years later🥺 stopwar hope,en,hope one underestimating russiaukrainecrisis covid19 look 2 years later🥺 stopwar hope,_
2068,2068,26/02/2022,02:36:32,"would 3 look like ""by end first day 600 million people dead lucky ones"" kremlin",en,"would 3 look like ""by end first day 600 million people dead lucky ones"" kremlin",_
2069,2069,26/02/2022,02:35:48,dravidian dumeels think mkstalin end ukrainerussiacrisis namesake soviet dictator 😂🤣😂🤣 tamilnadu,en,dravidian dumeels think mkstalin end ukrainerussiacrisis namesake soviet dictator 😂🤣😂🤣 tamilnadu,_
2070,2070,26/02/2022,02:35:47,handy would lab made virus documents equipment proved got destroyed right truckersforfreedom honkhonk unitedwestand convo freedomconvoy2022 quebec,en,handy would lab made virus documents equipment proved got destroyed right truckersforfreedom honkhonk unitedwestand convo freedomconvoy2022 quebec,_
2071,2071,26/02/2022,02:35:44,minute half breakdown west much trouble,en,minute half breakdown west much trouble,_
2072,2072,26/02/2022,02:35:10,worldwariii syria iraq afghanistan palestine kashmir etc,en,worldwariii syria iraq afghanistan palestine kashmir etc,_
2073,2073,26/02/2022,02:34:05,honestly im kinda feeling nostalgic 80s vibe possibility nuclear apocalypse happening second,en,honestly im kinda feeling nostalgic 80s vibe possibility nuclear apocalypse happening second,_
2074,2074,26/02/2022,02:33:15,little ukrainian girl got injured invasion tells president vladimir hurting ukrainian children pull back troops russianinvasion worldwariii,en,little ukrainian girl got injured invasion tells president vladimir hurting ukrainian children pull back troops russianinvasion worldwariii,_
2075,2075,26/02/2022,02:33:10,germany fucking something germany german help,en,germany fucking something germany german help,_
2076,2076,26/02/2022,02:30:34,cant wait die,en,cant wait die,_
2077,2077,26/02/2022,02:30:29,sydesjokes aroon173 eh54_lainey greycells jackkosovac sarahwest2012 darayuskaye jamesbrown95 harry_m_h fortelford jymbudd carmelbarrett91 annjarvis13 leegorman35 slh100 smebanker tabooze marigarcar brexitturmoil following brexit begat ww iii brexitjohnsonrussia,en,sydesjokes aroon173 eh54_lainey greycells jackkosovac sarahwest2012 darayuskaye jamesbrown95 harry_m_h fortelford jymbudd carmelbarrett91 annjarvis13 leegorman35 slh100 smebanker tabooze marigarcar brexitturmoil following brexit begat ww iii brexitjohnsonrussia,_
2078,2078,26/02/2022,02:30:20,bradsherman dont push everyone hard dont want use un better way avoid biggest human history,en,bradsherman dont push everyone hard dont want use un better way avoid biggest human history,_
2079,2079,26/02/2022,02:30:05,"christ teaches ""soon armageddon bible says dont know like know like masterfardmuhammad must make like order prove civilization …",en,"christ teaches ""soon armageddon bible says dont know like know like masterfardmuhammad must make like order prove civilization …",_
2080,2080,26/02/2022,02:29:57,whole life ive spent afraid russians taking overstarting 7th grade history teacher told crazy paranoid 13 guess whos paranoid worldwariii standwithukriane,en,whole life ive spent afraid russians taking overstarting 7th grade history teacher told crazy paranoid 13 guess whos paranoid worldwariii standwithukriane,_
2081,2081,26/02/2022,02:28:48,3 begins waiting 🥰🥰😀🤣🤣 lets worldwariii putinswar wars,en,3 begins waiting 🥰🥰😀🤣🤣 lets worldwariii putinswar wars,_
2082,2082,26/02/2022,02:27:43,sake humanity 🙏🙏 humanity natoinukrainenow,en,sake humanity 🙏🙏 humanity natoinukrainenow,_
2083,2083,26/02/2022,02:27:20,take seeds put pockets least sunflowers grow lie quote political cartoon talking sunflower every apush textbook next year,en,take seeds put pockets least sunflowers grow lie quote political cartoon talking sunflower every apush textbook next year,_
2084,2084,26/02/2022,02:26:43,launches military operation warinukraine mumbaiuncensored uncensoredlive,en,launches military operation warinukraine mumbaiuncensored uncensoredlive,_
2085,2085,26/02/2022,02:26:41,funny also reality natomustbeinukraine,en,funny also reality natomustbeinukraine,_
2086,2086,26/02/2022,02:26:01,looks like throwing everything kitchen sink prayingforukraine 💥,en,looks like throwing everything kitchen sink prayingforukraine 💥,_
2087,2087,26/02/2022,02:24:56,universe remember heroic knocks terrific situations 👨‍✈️💚💚💚 unsc,en,universe remember heroic knocks terrific situations 👨‍✈️💚💚💚 unsc,_
2088,2088,26/02/2022,02:24:16,ths biden n leadrs r supportn n th russianinvasion spineless leaders dnt give damn 2 thse puppets f 2 take place thse people b rembered ukrainewar unitednations bidenboom,en,ths biden n leadrs r supportn n th russianinvasion spineless leaders dnt give damn 2 thse puppets f 2 take place thse people b rembered ukrainewar unitednations bidenboom,_
2089,2089,26/02/2022,02:23:38,like covid19 people went italy 🇮🇹 rest history 😖💔 sandf going wherever💔 gonna repetition 🤦🏼‍️ venda brics shoprite ukrainewar putsouthafricanfirst djsbu,en,like covid19 people went italy 🇮🇹 rest history 😖💔 sandf going wherever💔 gonna repetition 🤦🏼‍️ venda brics shoprite ukrainewar putsouthafricanfirst djsbu,_
2090,2090,26/02/2022,02:23:36,tell one thing yeh se exams online hojayege🌝😂,en,tell one thing yeh se exams online hojayege🌝😂,_
2091,2091,26/02/2022,02:23:29,needs z fighters,en,needs z fighters,_
2092,2092,26/02/2022,02:22:56,loosing profits due manual operations bookkeeping install robisearch pos system mpesa bulk sms integratedmanage salessuppliers etc watch👇 masculinitysaturday moses kuria kasarani gaddafi state house kisumu county governor,en,loosing profits due manual operations bookkeeping install robisearch pos system mpesa bulk sms integratedmanage salessuppliers etc watch👇 masculinitysaturday moses kuria kasarani gaddafi state house kisumu county governor,_
2093,2093,26/02/2022,02:22:46,simple effective worldwariii,en,simple effective worldwariii,_
2094,2094,26/02/2022,02:20:35,peace important thing kiew nowars anunnaki,en,peace important thing kiew nowars anunnaki,_
2095,2095,26/02/2022,02:20:26,whats excuse going born serve wife country 3,en,whats excuse going born serve wife country 3,_
2096,2096,26/02/2022,02:20:16,"""whoever americans allies need enemies — madame nhu ukrainerussiaconflict",en,"""whoever americans allies need enemies — madame nhu ukrainerussiaconflict",_
2097,2097,26/02/2022,02:20:09,bombs dropping everywhere via opensea nftcommunity nftartist nft peace,en,bombs dropping everywhere via opensea nftcommunity nftartist nft peace,_
2098,2098,26/02/2022,02:19:56,im ready drafted,en,im ready drafted,_
2099,2099,26/02/2022,02:19:32,ukrainerussiaconflict worldwariii syria iraq afghanistan palestine kashmir,en,ukrainerussiaconflict worldwariii syria iraq afghanistan palestine kashmir,_
2100,2100,26/02/2022,02:19:22,shown nearly month ago think time question rhetorical threat feel intervene given recent news recently reported movement icbms probably related ukraineinvasion,en,shown nearly month ago think time question rhetorical threat feel intervene given recent news recently reported movement icbms probably related ukraineinvasion,_
2101,2101,26/02/2022,02:19:19,,en,,_
2102,2102,26/02/2022,02:18:34,safe hands dont worry,en,safe hands dont worry,_
2103,2103,26/02/2022,02:18:15,stand position kashmir disputed territory deployed india ambassadors clear reply india modisfailedforeignpolicy balochistanispakistan,en,stand position kashmir disputed territory deployed india ambassadors clear reply india modisfailedforeignpolicy balochistanispakistan,_
2104,2104,26/02/2022,02:18:12,prayingforukraine toystory disney check tina celentanos video tiktok,en,prayingforukraine toystory disney check tina celentanos video tiktok,_
2105,2105,26/02/2022,02:17:29,protester predicting president go like hitler russianukraineconflict russianinvasion russianarmy russiaukraine ukraineconflict,en,protester predicting president go like hitler russianukraineconflict russianinvasion russianarmy russiaukraine ukraineconflict,_
2106,2106,26/02/2022,02:17:18,never forget dont blindly trust power wikileaks freeassange misinformation lies,en,never forget dont blindly trust power wikileaks freeassange misinformation lies,_
2107,2107,26/02/2022,02:16:14,2022 still africans defend 2022 africans take side countries colonized killed people africans choose visa africans need better warinukraine,en,2022 still africans defend 2022 africans take side countries colonized killed people africans choose visa africans need better warinukraine,_
2108,2108,26/02/2022,02:15:59,death certificate needed ipd services wtf imrankhan imrankhanpti ptiofficial fawadchaudhry lqvsiu lahoreqalandars iuvlq,en,death certificate needed ipd services wtf imrankhan imrankhanpti ptiofficial fawadchaudhry lqvsiu lahoreqalandars iuvlq,_
2109,2109,26/02/2022,02:15:51,came wwii,en,came wwii,_
2110,2110,26/02/2022,02:15:46,prayersforukraine warinukraine endhate 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏check tina celentanos video tiktok,en,prayersforukraine warinukraine endhate 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏check tina celentanos video tiktok,_
2111,2111,26/02/2022,02:14:14,gotta get deployed room fighting demons anyways 😭😂,en,gotta get deployed room fighting demons anyways 😭😂,_
2112,2112,26/02/2022,02:13:06,buh actually said need elevy help solve evacuation issues aahh said didnt say lie lie saaa go hell free thenanaaba dont mind dear wai much kisses😘😘 elevyfordevelopment corruption,en,buh actually said need elevy help solve evacuation issues aahh said didnt say lie lie saaa go hell free thenanaaba dont mind dear wai much kisses😘😘 elevyfordevelopment corruption,_
2113,2113,26/02/2022,02:12:54,ukrainian apartment complex hit missile ukraina ukrayna ukraina ukrainerussie russiaukraine ukraineconflict worldwariii ukrainerussiacrisis breaking russiawar biden kyiv china,en,ukrainian apartment complex hit missile ukraina ukrayna ukraina ukrainerussie russiaukraine ukraineconflict worldwariii ukrainerussiacrisis breaking russiawar biden kyiv china,_
2114,2114,26/02/2022,02:12:47,took part joint twitter exercise 💭,en,took part joint twitter exercise 💭,_
2115,2115,26/02/2022,02:12:46,"administration threatens west ""symmetrical asymmetrical"" response sanctionswwiii",en,"administration threatens west ""symmetrical asymmetrical"" response sanctionswwiii",_
2116,2116,26/02/2022,02:12:34,continues 3 could break out‼️😕,en,continues 3 could break out‼️😕,_
2117,2117,26/02/2022,02:12:34,reported icbm movement western warinukraine worldar3,en,reported icbm movement western warinukraine worldar3,_
2118,2118,26/02/2022,02:12:31,understand watch clarity europe america,en,understand watch clarity europe america,_
2119,2119,26/02/2022,02:11:49,ukraineinvasion russianinvasion stopwar natoinukrainenow kyiv claims destroyed 821 ukrainian ‘military objects,en,ukraineinvasion russianinvasion stopwar natoinukrainenow kyiv claims destroyed 821 ukrainian ‘military objects,_
2120,2120,26/02/2022,02:11:38,francska1 unthinkable happens succeeds regime change perhaps enter help citizens revert back threatening intervene would justice ukraineinvasion,en,francska1 unthinkable happens succeeds regime change perhaps enter help citizens revert back threatening intervene would justice ukraineinvasion,_
2121,2121,26/02/2022,02:11:23,ive experience life freedom liberty,en,ive experience life freedom liberty,_
2122,2122,26/02/2022,02:11:16,tupac relevant,en,tupac relevant,_
2123,2123,26/02/2022,02:10:00,appeal made restructure un nothing sitting enjoying un rules followed followed severe actions taken respect borisjohnsonresign unitednations westandwithukraine,en,appeal made restructure un nothing sitting enjoying un rules followed followed severe actions taken respect borisjohnsonresign unitednations westandwithukraine,_
2124,2124,26/02/2022,02:09:08,normal thing days look abnormal made abnormal normal saturdaymotivation saturdaythoughts india humans life society helpinghand talkasahuman,en,normal thing days look abnormal made abnormal normal saturdaymotivation saturdaythoughts india humans life society helpinghand talkasahuman,_
2125,2125,26/02/2022,02:08:19,west becoming fascist ever,en,west becoming fascist ever,_
2126,2126,26/02/2022,02:08:03,reality,en,reality,_
2127,2127,26/02/2022,02:06:55,aftermath missile hitting residential building inside kyiv ukrainerussiaconflict ukrainerussiacrisis vladimirputin bombing bidenisafailure biden kiev stoprussia unitednations,en,aftermath missile hitting residential building inside kyiv ukrainerussiaconflict ukrainerussiacrisis vladimirputin bombing bidenisafailure biden kiev stoprussia unitednations,_
2128,2128,26/02/2022,02:06:16,ukrainian national anthem played trumpet night expected mission take kyiv,en,ukrainian national anthem played trumpet night expected mission take kyiv,_
2129,2129,26/02/2022,02:06:14,stop wars everywhere westandwithukraine freeukraine freepalestine freesyria kashmirgenocide,en,stop wars everywhere westandwithukraine freeukraine freepalestine freesyria kashmirgenocide,_
2130,2130,26/02/2022,02:06:10,brutal attack troops ukranian soldier viewers discretion ; one minute u live next u dead charcoal banrussiafromswift ukrainewar,en,brutal attack troops ukranian soldier viewers discretion ; one minute u live next u dead charcoal banrussiafromswift ukrainewar,_
2131,2131,26/02/2022,02:04:47,love right standing progress,en,love right standing progress,_
2132,2132,26/02/2022,02:04:02,whole silent happening syria crying,en,whole silent happening syria crying,_
2133,2133,26/02/2022,02:02:41,kesari101_ mehdirhasan r u talking pakistans part kashmir yes fine tourist r visiting day however indian occupied brutality barbarism human right violation see 1st 2 pics pak vs last 2 india kashmir indiaracism hijabban indian,en,kesari101_ mehdirhasan r u talking pakistans part kashmir yes fine tourist r visiting day however indian occupied brutality barbarism human right violation see 1st 2 pics pak vs last 2 india kashmir indiaracism hijabban indian,_
2134,2134,26/02/2022,02:01:58,doesnt give fuck sanctions hes gonna keep coming yall need get shit together put boots ground sanctions,en,doesnt give fuck sanctions hes gonna keep coming yall need get shit together put boots ground sanctions,_
2135,2135,26/02/2022,02:01:45,nostradamus addressed india great chyren chief name praise reach beyond skies watch sadhna tv 7 30 pm greatestguru_intheworld,en,nostradamus addressed india great chyren chief name praise reach beyond skies watch sadhna tv 7 30 pm greatestguru_intheworld,_
2136,2136,26/02/2022,02:01:33,effects tour coming ok sabar rakh time american zalalat soon l pakistan pakistanarmy,en,effects tour coming ok sabar rakh time american zalalat soon l pakistan pakistanarmy,_
2137,2137,26/02/2022,02:01:16,unbelievable balance illegitimate president gone wonder wants biden,en,unbelievable balance illegitimate president gone wonder wants biden,_
2138,2138,26/02/2022,02:01:01,brutal attack troops ukranian soldiers👀🙏 click link watch banrussiafromswift ukrainewar,en,brutal attack troops ukranian soldiers👀🙏 click link watch banrussiafromswift ukrainewar,_
2139,2139,26/02/2022,02:01:01,another angle missile hitting residential building inside kyiv ukrainerussiaconflict ukrainerussiacrisis vladimirputin klitschko bidenisafailure biden kiev stoprussia unitednations,en,another angle missile hitting residential building inside kyiv ukrainerussiaconflict ukrainerussiacrisis vladimirputin klitschko bidenisafailure biden kiev stoprussia unitednations,_
2140,2140,26/02/2022,02:00:51,nobody thought hitler threat first end wished somebody put quickly maybe many would dead concentration camps stopputin,en,nobody thought hitler threat first end wished somebody put quickly maybe many would dead concentration camps stopputin,_
2141,2141,26/02/2022,02:00:20,lot happened two years warinukraine worldwariii,en,lot happened two years warinukraine worldwariii,_
2142,2142,26/02/2022,02:00:03,people dont let main stream media provide narrative send video footage wokejournalistgmail let get truth,en,people dont let main stream media provide narrative send video footage wokejournalistgmail let get truth,_
2143,2143,26/02/2022,01:59:20,supporting israel invading palestine vs invades westandwithukraine,en,supporting israel invading palestine vs invades westandwithukraine,_
2144,2144,26/02/2022,01:58:22,interesting air force move viper31 treviso lagr220 mildenhall,en,interesting air force move viper31 treviso lagr220 mildenhall,_
2145,2145,26/02/2022,01:58:20,jamaticulus let end b4 know elopeerhn mean study,en,jamaticulus let end b4 know elopeerhn mean study,_
2146,2146,26/02/2022,01:57:02,mr abramowich seen £125m monthshe named mps tuesday ‘being one 35 oligarchs identified opposition leader navalny one key enablers kleptocracy run countrys president v putinukrainerussia ussr,en,mr abramowich seen £125m monthshe named mps tuesday ‘being one 35 oligarchs identified opposition leader navalny one key enablers kleptocracy run countrys president v putinukrainerussia ussr,_
2147,2147,26/02/2022,01:57:00,ill start worrying stop airing lame ass late night shows,en,ill start worrying stop airing lame ass late night shows,_
2148,2148,26/02/2022,01:56:34,massacre genocide istandwithukraine europe,en,massacre genocide istandwithukraine europe,_
2149,2149,26/02/2022,01:56:29,youre allowed send 3 fighters whats team,en,youre allowed send 3 fighters whats team,_
2150,2150,26/02/2022,01:55:15,song portrays current situation afghanistancrisis syria palestine pakistan worldwariii worldisonfire,en,song portrays current situation afghanistancrisis syria palestine pakistan worldwariii worldisonfire,_
2151,2151,26/02/2022,01:54:57,attention target also smokescreen goals also need protect baltic countries well possible target 3 lithuania olita base ukrainekrise ukraina ukrainewillresist ukrainianswillresist kiev ukrainian,en,attention target also smokescreen goals also need protect baltic countries well possible target 3 lithuania olita base ukrainekrise ukraina ukrainewillresist ukrainianswillresist kiev ukrainian,_
2152,2152,26/02/2022,01:53:41,imma say imma dip cause know tl prolly sleep yall think rihanna havin baby boy girl cause regardless child decide outcome,en,imma say imma dip cause know tl prolly sleep yall think rihanna havin baby boy girl cause regardless child decide outcome,_
2153,2153,26/02/2022,01:52:53,another crime civilians rescuers evacuating residents clink link watch updates banrussiafromswift,en,another crime civilians rescuers evacuating residents clink link watch updates banrussiafromswift,_
2154,2154,26/02/2022,01:52:11,ukrainian soldiers try shot fighter,en,ukrainian soldiers try shot fighter,_
2155,2155,26/02/2022,01:52:06,makes want join army ukrainewar ukraineinvasion ukraineconflict russianinvasion gangster,en,makes want join army ukrainewar ukraineinvasion ukraineconflict russianinvasion gangster,_
2156,2156,26/02/2022,01:51:52,richardbranson praying headed 🙏🏼peace peacenotwar,en,richardbranson praying headed 🙏🏼peace peacenotwar,_
2157,2157,26/02/2022,01:51:44,totally alone meant hed clapping helpukraine,en,totally alone meant hed clapping helpukraine,_
2158,2158,26/02/2022,01:51:21,instead sending money 💵 ask dumas kremlinrussia_e stop help potus thirst blood never end 😭 ukraineinvasion ukrainewar ukraina,en,instead sending money 💵 ask dumas kremlinrussia_e stop help potus thirst blood never end 😭 ukraineinvasion ukrainewar ukraina,_
2159,2159,26/02/2022,01:50:28,striking shameful thing invasion army used rape weapon germans worldwarii believed many 2million women raped redarmy officersmany several times indians,en,striking shameful thing invasion army used rape weapon germans worldwarii believed many 2million women raped redarmy officersmany several times indians,_
2160,2160,26/02/2022,01:49:44,good morning 😊🌻🌻🌻🌻 put sunflower seeds pocket something beautiful grow corpse laying fields 🌻🌻🌻 savage 💛💙💪,en,good morning 😊🌻🌻🌻🌻 put sunflower seeds pocket something beautiful grow corpse laying fields 🌻🌻🌻 savage 💛💙💪,_
2161,2161,26/02/2022,01:49:01,real dedication debunking vids sad see much fake stories vids circulated real event,en,real dedication debunking vids sad see much fake stories vids circulated real event,_
2162,2162,26/02/2022,01:49:00,putins probably dying hes starting fun,en,putins probably dying hes starting fun,_
2163,2163,26/02/2022,01:48:35,"please reply ""f"" tweet f fucked indeed fucked",en,"please reply ""f"" tweet f fucked indeed fucked",_
2164,2164,26/02/2022,01:47:35,man showed patriotism iswent die country without hesitationhe chance run away didntsalute doubt best leader respect america ukrainewar,en,man showed patriotism iswent die country without hesitationhe chance run away didntsalute doubt best leader respect america ukrainewar,_
2165,2165,26/02/2022,01:45:21,gift ukrainian soldiers left tanks flee watching fighters ukrainewar,en,gift ukrainian soldiers left tanks flee watching fighters ukrainewar,_
2166,2166,26/02/2022,01:44:59,want know incredible woman whether safe alive martyr hero istandwithukraine notowar fuckputin stopputin putinsgop gop potus,en,want know incredible woman whether safe alive martyr hero istandwithukraine notowar fuckputin stopputin putinsgop gop potus,_
2167,2167,26/02/2022,01:44:04,perfect answer step assist likely nuclear escalation stand back watch nation burn taken illegally drop arms fall dictatorship backed corner,en,perfect answer step assist likely nuclear escalation stand back watch nation burn taken illegally drop arms fall dictatorship backed corner,_
2168,2168,26/02/2022,01:44:04,ukrainians resilience leadership inspiring nigerian leaders would taken easier route fled another country abandoned people blink eye freeukraine,en,ukrainians resilience leadership inspiring nigerian leaders would taken easier route fled another country abandoned people blink eye freeukraine,_
2169,2169,26/02/2022,01:43:35,double standards westandwithukraine freepalestine palestine,en,double standards westandwithukraine freepalestine palestine,_
2170,2170,26/02/2022,01:43:32,assume troops assaulting kyiv last night airborne troops pskov supposedly best next group attackers less quality meet stiffer resistance,en,assume troops assaulting kyiv last night airborne troops pskov supposedly best next group attackers less quality meet stiffer resistance,_
2171,2171,26/02/2022,01:43:31,going turn table nuclear power plant well capital going hand russain army chernobyl nuclear budapestmemorandum conflictorusiaucrania,en,going turn table nuclear power plant well capital going hand russain army chernobyl nuclear budapestmemorandum conflictorusiaucrania,_
2172,2172,26/02/2022,01:42:54,repelled attacks night kyiv time strengthen defenses next attack even harder number dead even bigger ukarinerussiawar,en,repelled attacks night kyiv time strengthen defenses next attack even harder number dead even bigger ukarinerussiawar,_
2173,2173,26/02/2022,01:41:01,benefits higher class leading luxirious time zero benfits leading end mouth life,en,benefits higher class leading luxirious time zero benfits leading end mouth life,_
2174,2174,26/02/2022,01:40:34,probably time ukranian missile enters ukrainewar,en,probably time ukranian missile enters ukrainewar,_
2175,2175,26/02/2022,01:40:12,two young ukrainian children sending soldiers fight russians kids holding hands girl holds stuffed animal boy brother salutes look back ukrainia,en,two young ukrainian children sending soldiers fight russians kids holding hands girl holds stuffed animal boy brother salutes look back ukrainia,_
2176,2176,26/02/2022,01:39:41,ok 👋 gonna sit back watch displaces 43 million people takes land country freedom💔,en,ok 👋 gonna sit back watch displaces 43 million people takes land country freedom💔,_
2177,2177,26/02/2022,01:39:15,🔥 fire crackers everywhere 💔 putinstop ukrainewar,en,🔥 fire crackers everywhere 💔 putinstop ukrainewar,_
2178,2178,26/02/2022,01:38:50,images kiev capital kiev,en,images kiev capital kiev,_
2179,2179,26/02/2022,01:38:16,harsh reality,en,harsh reality,_
2180,2180,26/02/2022,01:37:55,perfect picture ;wwiii israel palestine since 1984 ukrainewar,en,perfect picture ;wwiii israel palestine since 1984 ukrainewar,_
2181,2181,26/02/2022,01:37:33,man doesnt believe someone powerful called god dangerous man,en,man doesnt believe someone powerful called god dangerous man,_
2182,2182,26/02/2022,01:36:31,fact lunatic nuclear weapons terrify worldnuclear thisisacrisis nuclearwar prayforpeace,en,fact lunatic nuclear weapons terrify worldnuclear thisisacrisis nuclearwar prayforpeace,_
